,Day,Month,Year,brokerage,open,price_target,stock,yield
92,8,5,2017,Rosenblatt Securities,112.39,125.0,DIS,0.11219859418097687
93,26,4,2017,Goldman Sachs Group,115.4,138.0,DIS,0.19584055459272087
94,24,4,2017,Loop Capital,115.26,114.44,DIS,-0.0071143501648447405
96,20,4,2017,Morgan Stanley,114.17,130.0,DIS,0.13865288604712278
97,11,4,2017,Guggenheim,113.68,128.0,DIS,0.12596762843068254
98,11,4,2017,JPMorgan Chase & Co.,113.68,124.0,DIS,0.09078114004222383
99,11,4,2017,Goldman Sachs Group,113.68,138.0,DIS,0.2139338494018297
100,7,4,2017,FBR & Co,112.82,116.0,DIS,0.028186491756780674
101,6,4,2017,Sanford C. Bernstein,112.85,107.0,DIS,-0.051838723969871436
102,4,4,2017,Rosenblatt Securities,113.15,120.0,DIS,0.06053910737958468
103,27,3,2017,Jefferies Financial Group,111.81,110.0,DIS,-0.01618817637062875
104,21,3,2017,Nomura,112.97,125.0,DIS,0.10648844826060012
105,21,3,2017,Instinet,112.97,125.0,DIS,0.10648844826060012
106,16,3,2017,Piper Jaffray Companies,112.18,130.0,DIS,0.15885184524870732
107,14,3,2017,Guggenheim,111.73,128.0,DIS,0.14561890271189482
108,8,3,2017,Instinet,110.87,120.0,DIS,0.08234869667177769
109,10,2,2017,FBR & Co,109.35,116.0,DIS,0.06081390032007316
110,9,2,2017,Hilliard Lyons,109.07,132.0,DIS,0.2102319611258825
111,8,2,2017,Loop Capital,109.56,118.0,DIS,0.07703541438481197
112,8,2,2017,Deutsche Bank,109.56,112.0,DIS,0.02227090178897395
113,8,2,2017,Evercore ISI,109.56,120.0,DIS,0.09529025191675801
114,8,2,2017,Pivotal Research,109.56,86.0,DIS,-0.21504198612632355
115,8,2,2017,BMO Capital Markets,109.56,88.0,DIS,-0.19678714859437751
116,8,2,2017,Jefferies Financial Group,109.56,100.0,DIS,-0.08725812340270178
117,8,2,2017,Royal Bank of Canada,109.56,130.0,DIS,0.18656443957648786
118,8,2,2017,Guggenheim,109.56,118.0,DIS,0.07703541438481197
119,8,2,2017,Stifel Nicolaus,109.56,100.0,DIS,-0.08725812340270178
120,7,2,2017,Goldman Sachs Group,109.65,134.0,DIS,0.2220702234382124
121,31,1,2017,Guggenheim,110.59,118.0,DIS,0.0670042499321819
122,30,1,2017,Jefferies Financial Group,109.86,100.0,DIS,-0.08975059166211541
123,30,1,2017,Morgan Stanley,109.86,124.0,DIS,0.12870926633897686
124,27,1,2017,Piper Jaffray Companies,108.49,130.0,DIS,0.1982671213936769
125,19,1,2017,Evercore ISI,107.92,120.0,DIS,0.11193476649369892
126,19,1,2017,Royal Bank of Canada,107.92,130.0,DIS,0.20459599703484052
127,19,1,2017,Barclays,107.92,99.0,DIS,-0.0826538176426983
128,18,1,2017,Citigroup,106.93,124.0,DIS,0.15963714579631527
129,18,1,2017,BMO Capital Markets,106.93,88.0,DIS,-0.1770317029832601
130,17,1,2017,Loop Capital,107.91,117.0,DIS,0.08423686405337794
131,17,1,2017,Goldman Sachs Group,107.91,134.0,DIS,0.2417755537021593
134,12,1,2017,Pivotal Research,108.12,85.0,DIS,-0.21383647798742145
135,12,1,2017,Drexel Hamilton,108.12,107.0,DIS,-0.010358860525342295
136,6,1,2017,Royal Bank of Canada,108.015,130.0,DIS,0.2035365458501135
137,5,1,2017,Royal Bank of Canada,107.17,130.0,DIS,0.2130260334048708
138,3,1,2017,Evercore ISI,105.3,120.0,DIS,0.13960113960113962
139,16,12,2016,Loop Capital,104.71,113.0,DIS,0.07917104383535478
140,15,12,2016,Piper Jaffray Companies,103.85,115.0,DIS,0.10736639383726533
141,7,12,2016,Cowen,100.51,90.0,DIS,-0.1045667097801214
142,6,12,2016,Royal Bank of Canada,99.95,101.0,DIS,0.010505252626313187
143,6,12,2016,Brean Capital,99.95,108.0,DIS,0.08054027013506747
145,1,12,2016,Sanford C. Bernstein,99.13,102.0,DIS,0.028951881367900837
146,30,11,2016,Argus,99.4,129.0,DIS,0.29778672032193154
147,25,11,2016,Stifel Nicolaus,98.71,100.0,DIS,0.013068584743187284
148,17,11,2016,Wood & Company,99.05,120.65,DIS,0.2180716809692076
149,16,11,2016,Deutsche Bank,98.33,112.0,DIS,0.13902166175124586
151,11,11,2016,Pivotal Research,97.18,102.0,DIS,0.049598682856554666
152,11,11,2016,Wells Fargo & Co,97.18,100.0,DIS,0.029018316526034038
153,11,11,2016,UBS Group,97.18,112.0,DIS,0.15250051450915825
154,11,11,2016,Stifel Nicolaus,97.18,110.0,DIS,0.1319201481786374
155,11,11,2016,Royal Bank of Canada,97.18,103.0,DIS,0.05988886602181509
156,11,11,2016,Piper Jaffray Companies,97.18,115.0,DIS,0.1833710640049393
157,11,11,2016,Nomura,97.18,110.0,DIS,0.1319201481786374
158,11,11,2016,Morgan Stanley,97.18,105.0,DIS,0.08046923235233573
159,11,11,2016,Loop Capital,97.18,114.0,DIS,0.17308088083967887
160,11,11,2016,JPMorgan Chase & Co.,97.18,118.0,DIS,0.21424161350072013
161,11,11,2016,Jefferies Financial Group,97.18,92.0,DIS,-0.05330314879604858
162,11,11,2016,Goldman Sachs Group,97.18,108.0,DIS,0.11133978184811676
163,11,11,2016,FBR & Co,97.18,108.0,DIS,0.11133978184811676
164,11,11,2016,Drexel Hamilton,97.18,102.0,DIS,0.049598682856554666
165,11,11,2016,Credit Suisse Group,97.18,125.0,DIS,0.28627289565754266
166,11,11,2016,BMO Capital Markets,97.18,90.0,DIS,-0.07388351512656932
167,11,11,2016,Barclays,97.18,89.0,DIS,-0.08417369829182964
168,27,10,2016,Credit Suisse Group,93.8,125.0,DIS,0.33262260127931764
169,17,10,2016,BMO Capital Markets,91.35,90.0,DIS,-0.014778325123152691
171,12,10,2016,Jefferies Financial Group,91.88,92.0,DIS,0.0013060513713540887
172,29,9,2016,UBS Group,92.14,112.0,DIS,0.21554156718037776
173,27,9,2016,Nomura,91.93,115.0,DIS,0.2509518111606657
174,27,9,2016,Loop Capital,91.93,114.0,DIS,0.24007396932448602
175,26,9,2016,Drexel Hamilton,92.47,102.0,DIS,0.103060452038499
176,22,9,2016,Jefferies Financial Group,92.73,92.0,DIS,-0.007872317480858482
179,11,8,2016,Goldman Sachs Group,98.2,108.0,DIS,0.09979633401221988
180,11,8,2016,Citigroup,98.2,117.0,DIS,0.19144602851323825
181,10,8,2016,UBS Group,96.7,116.0,DIS,0.19958634953464327
182,10,8,2016,Pivotal Research,96.7,118.0,DIS,0.220268872802482
183,10,8,2016,Macquarie,96.7,125.0,DIS,0.2926577042399172
184,8,8,2016,Piper Jaffray Companies,96.11,120.0,DIS,0.2485693476225159
185,4,8,2016,Deutsche Bank,95.53,115.0,DIS,0.2038103213650162
186,1,8,2016,UBS Group,96.15,116.0,DIS,0.20644825793031707
187,26,7,2016,FBR & Co,97.02,108.0,DIS,0.1131725417439704
189,20,7,2016,Stifel Nicolaus,98.65,110.0,DIS,0.11505321844906224
0,5,6,2018,MED,67.33,90.0,DWDP,0.3366998366255756
1,17,5,2018,MED,67.81,90.0,DWDP,0.3272378705205721
2,4,5,2018,Credit Suisse Group,63.21,78.0,DWDP,0.2339819648789749
3,4,5,2018,Deutsche Bank,63.21,76.0,DWDP,0.2023414016769498
4,4,5,2018,Citigroup,63.21,80.0,DWDP,0.26562252808099984
5,17,4,2018,Royal Bank of Canada,67.39,85.0,DWDP,0.2613147351239056
6,10,4,2018,Bank of America,64.85,84.0,DWDP,0.29529683885890523
7,10,4,2018,Citigroup,64.85,82.0,DWDP,0.2644564379336933
8,27,3,2018,BMO Capital Markets,64.71,82.0,DWDP,0.2671920877762326
9,21,3,2018,Morgan Stanley,66.39,80.0,DWDP,0.20500075312547072
10,2,2,2018,Jefferies Financial Group,73.06,85.0,DWDP,0.16342732001094995
11,2,2,2018,Barclays,73.06,79.0,DWDP,0.08130303859841215
12,2,2,2018,Nomura,73.06,84.0,DWDP,0.14973993977552702
13,8,12,2017,Royal Bank of Canada,71.21,86.0,DWDP,0.20769554837803691
14,4,12,2017,Stephens,71.72,83.0,DWDP,0.1572783045175683
15,10,11,2017,SunTrust Banks,70.23,73.0,DWDP,0.03944183397408518
16,3,11,2017,UBS Group,72.09,85.0,DWDP,0.1790817034262726
17,3,11,2017,Credit Suisse Group,72.09,82.0,DWDP,0.1374670550700512
18,1,11,2017,Morgan Stanley,73.11,80.0,DWDP,0.09424155382300636
19,27,10,2017,UBS Group,73.0,82.0,DWDP,0.12328767123287675
20,12,10,2017,Credit Suisse Group,71.5,79.0,DWDP,0.10489510489510477
21,11,10,2017,Royal Bank of Canada,71.5,80.0,DWDP,0.11888111888111895
23,5,10,2017,Deutsche Bank,70.82,80.0,DWDP,0.12962439988703767
24,19,9,2017,Argus,70.02,81.0,DWDP,0.15681233933161964
26,15,9,2017,JPMorgan Chase & Co.,70.26,80.0,DWDP,0.13862795331625374
27,13,9,2017,Citigroup,68.9,78.0,DWDP,0.13207547169811318
28,13,9,2017,Nomura,68.9,82.0,DWDP,0.19013062409288814
29,13,9,2017,Cowen,68.9,80.0,DWDP,0.16110304789550067
30,13,9,2017,Instinet,68.9,82.0,DWDP,0.19013062409288814
31,11,9,2017,Bank of America,65.25,78.0,DWDP,0.1954022988505748
32,8,9,2017,Royal Bank of Canada,64.9,80.0,DWDP,0.2326656394453004
33,7,9,2017,Credit Suisse Group,64.6,73.0,DWDP,0.13003095975232215
34,6,9,2017,Morgan Stanley,65.2,77.0,DWDP,0.1809815950920244
35,5,9,2017,Instinet,67.02,77.0,DWDP,0.148910772903611
36,5,9,2017,Susquehanna Bancshares,67.02,80.0,DWDP,0.19367353028946588
37,5,9,2017,Macquarie,67.02,76.0,DWDP,0.13398985377499262
38,5,9,2017,Jefferies Financial Group,67.02,80.0,DWDP,0.19367353028946588
40,1,9,2017,Sanford C. Bernstein,66.66,79.0,DWDP,0.1851185118511851
0,16,7,2018,HSBC,82.52,93.5,XOM,0.1330586524478914
1,11,7,2018,Societe Generale,83.03,87.0,XOM,0.047814043116945586
2,11,7,2018,Credit Suisse Group,83.03,80.0,XOM,-0.036492833915452216
3,11,7,2018,Barclays,83.03,87.0,XOM,0.047814043116945586
4,10,7,2018,Barclays,83.7,84.0,XOM,0.0035842293906809264
5,10,7,2018,Macquarie,83.7,70.0,XOM,-0.16367980884109926
6,10,7,2018,JPMorgan Chase & Co.,83.7,88.0,XOM,0.051373954599760914
7,2,7,2018,Royal Bank of Canada,81.89,105.0,XOM,0.2822078397850776
8,26,6,2018,Wells Fargo & Co,80.15,86.0,XOM,0.07298814722395508
9,21,6,2018,Goldman Sachs Group,80.02,85.0,XOM,0.06223444138965273
10,21,6,2018,Royal Bank of Canada,80.02,100.0,XOM,0.2496875781054737
11,21,6,2018,Wells Fargo & Co,80.02,82.0,XOM,0.0247438140464884
12,13,6,2018,Royal Bank of Canada,82.44,100.0,XOM,0.21300339640950994
13,11,6,2018,Morningstar,83.72,85.0,XOM,0.015289058767319563
14,11,6,2018,Jefferies Financial Group,83.72,87.0,XOM,0.039178213091256575
15,8,6,2018,Mizuho,83.11,81.0,XOM,-0.025388039947058072
16,30,5,2018,Royal Bank of Canada,79.25,100.0,XOM,0.2618296529968453
17,23,5,2018,Goldman Sachs Group,80.95,84.0,XOM,0.037677578752316254
18,23,5,2018,BNP Paribas,80.95,85.0,XOM,0.05003088326127236
19,18,5,2018,Morningstar,81.55,85.0,XOM,0.04230533415082771
20,16,5,2018,UBS Group,81.76,85.0,XOM,0.039628180039138934
21,14,5,2018,HSBC,81.7,88.0,XOM,0.07711138310893517
22,7,5,2018,Credit Suisse Group,77.74,79.0,XOM,0.016207872395163525
23,30,4,2018,Credit Suisse Group,77.91,79.0,XOM,0.01399050186112194
24,30,4,2018,Goldman Sachs Group,77.91,83.0,XOM,0.06533179309459647
25,27,4,2018,Credit Suisse Group,76.95,82.0,XOM,0.06562703053931118
26,27,4,2018,JPMorgan Chase & Co.,76.95,83.0,XOM,0.078622482131254
27,23,4,2018,UBS Group,78.92,83.0,XOM,0.05169792194627476
28,13,4,2018,Credit Suisse Group,77.8,82.0,XOM,0.053984575835475564
29,9,4,2018,JPMorgan Chase & Co.,75.22,83.0,XOM,0.10342993884605156
30,27,3,2018,JPMorgan Chase & Co.,74.0,83.0,XOM,0.12162162162162173
31,15,3,2018,HSBC,74.35,82.5,XOM,0.10961667787491593
32,13,3,2018,Societe Generale,75.33,87.0,XOM,0.15491835921943453
33,9,3,2018,Credit Suisse Group,74.82,80.0,XOM,0.06923282544774145
34,8,3,2018,JPMorgan Chase & Co.,74.5,83.0,XOM,0.11409395973154356
35,8,3,2018,Goldman Sachs Group,74.5,85.0,XOM,0.14093959731543615
36,8,3,2018,Citigroup,74.5,81.0,XOM,0.08724832214765099
37,8,3,2018,Royal Bank of Canada,74.5,90.0,XOM,0.20805369127516785
38,8,3,2018,Wells Fargo & Co,74.5,82.0,XOM,0.10067114093959728
39,7,3,2018,Bank of America,75.0,100.0,XOM,0.3333333333333333
40,28,2,2018,Bank of America,78.16,102.0,XOM,0.3050153531218014
41,23,2,2018,Piper Jaffray Companies,76.09,82.0,XOM,0.07767117886713093
42,20,2,2018,Barclays,76.47,84.0,XOM,0.09846998823067876
43,15,2,2018,HSBC,76.62,70.0,XOM,-0.08640041764552342
44,6,2,2018,Barclays,78.51,84.0,XOM,0.06992739778372181
45,5,2,2018,Jefferies Financial Group,83.28,87.0,XOM,0.044668587896253616
46,5,2,2018,Credit Suisse Group,83.28,80.0,XOM,-0.03938520653218058
47,5,2,2018,Piper Jaffray Companies,83.28,83.0,XOM,-0.00336215177713739
48,1,2,2018,Goldman Sachs Group,87.5,96.0,XOM,0.0971428571428572
49,24,1,2018,Morgan Stanley,88.49,90.0,XOM,0.017064075036727466
50,23,1,2018,Credit Suisse Group,88.25,84.0,XOM,-0.048158640226628864
51,22,1,2018,Goldman Sachs Group,87.17,92.0,XOM,0.0554089709762533
52,19,1,2018,Jefferies Financial Group,87.57,90.0,XOM,0.02774922918807809
53,18,1,2018,HSBC,87.77,80.0,XOM,-0.08852683149139795
54,11,1,2018,Wells Fargo & Co,86.36,88.0,XOM,0.01899027327466429
55,10,1,2018,BMO Capital Markets,87.0,85.0,XOM,-0.02298850574712641
56,8,1,2018,JPMorgan Chase & Co.,86.7,83.0,XOM,-0.042675893886966576
57,20,12,2017,Jefferies Financial Group,82.63,85.0,XOM,0.02868207672758083
58,14,12,2017,Goldman Sachs Group,83.04,89.0,XOM,0.07177263969171466
59,12,12,2017,JPMorgan Chase & Co.,83.09,81.0,XOM,-0.02515344806835962
60,11,12,2017,Credit Suisse Group,82.95,83.0,XOM,0.0006027727546713546
61,4,12,2017,UBS Group,83.21,83.0,XOM,-0.0025237351279893128
62,16,11,2017,Royal Bank of Canada,80.44,85.0,XOM,0.0566882148184984
63,15,11,2017,BNP Paribas,81.75,75.0,XOM,-0.08256880733944949
64,7,11,2017,Goldman Sachs Group,83.74,86.0,XOM,0.026988297110102755
65,30,10,2017,Goldman Sachs Group,83.71,86.0,XOM,0.027356349301158826
66,30,10,2017,Wells Fargo & Co,83.71,84.0,XOM,0.003464341177876085
67,19,10,2017,Jefferies Financial Group,82.35,84.0,XOM,0.020036429872495543
68,18,10,2017,BMO Capital Markets,82.96,80.0,XOM,-0.03567984570877525
69,17,10,2017,Morgan Stanley,82.63,85.0,XOM,0.02868207672758083
70,13,10,2017,Barclays,82.73,94.0,XOM,0.1362262782545629
71,10,10,2017,Barclays,82.34,91.0,XOM,0.10517367014816603
72,3,10,2017,Goldman Sachs Group,81.41,85.0,XOM,0.04409777668591097
73,25,9,2017,BNP Paribas,80.03,70.0,XOM,-0.12532800199925032
74,19,9,2017,Cowen,80.06,100.0,XOM,0.2490632025980515
75,18,9,2017,Societe Generale,79.79,95.0,XOM,0.19062539165308934
76,6,9,2017,UBS Group,77.89,76.0,XOM,-0.024264989087174227
77,29,8,2017,Jefferies Financial Group,76.21,81.0,XOM,0.06285264400997259
78,29,8,2017,Royal Bank of Canada,76.21,90.0,XOM,0.1809473822333028
79,25,8,2017,Piper Jaffray Companies,76.56,76.0,XOM,-0.007314524555903867
80,21,8,2017,Independent Research,76.47,84.0,XOM,0.09846998823067876
81,21,8,2017,Barclays,76.47,94.0,XOM,0.2292402249248071
82,18,8,2017,JPMorgan Chase & Co.,76.18,80.0,XOM,0.05014439485429234
83,3,8,2017,Royal Bank of Canada,80.34,90.0,XOM,0.12023898431665425
84,28,7,2017,Scotiabank,79.65,86.0,XOM,0.07972379158819831
85,27,7,2017,Jefferies Financial Group,80.24,86.0,XOM,0.07178464606181456
86,21,7,2017,Citigroup,80.65,84.0,XOM,0.04153750774953502
87,20,7,2017,Royal Bank of Canada,80.97,88.0,XOM,0.08682227985673707
88,14,7,2017,Societe Generale,81.0,95.0,XOM,0.1728395061728396
89,13,7,2017,JPMorgan Chase & Co.,80.97,81.0,XOM,0.0003705075954056891
90,11,7,2017,Morgan Stanley,80.33,81.0,XOM,0.008340595045437604
91,11,7,2017,Barclays,80.33,94.0,XOM,0.17017303622556956
92,6,7,2017,Wells Fargo & Co,80.86,82.0,XOM,0.014098441751174915
93,6,7,2017,Royal Bank of Canada,80.86,95.0,XOM,0.17487014593123915
94,5,7,2017,BNP Paribas,81.68,70.0,XOM,-0.14299706170421167
96,26,6,2017,BMO Capital Markets,81.57,78.0,XOM,-0.043766090474439016
97,23,6,2017,Jefferies Financial Group,80.85,86.0,XOM,0.06369820655534952
98,21,6,2017,BMO Capital Markets,82.04,80.0,XOM,-0.02486591906387137
100,15,6,2017,Royal Bank of Canada,81.78,96.0,XOM,0.17388114453411596
101,8,6,2017,UBS Group,80.51,75.0,XOM,-0.068438703266675
102,7,6,2017,Hilliard Lyons,81.05,90.0,XOM,0.1104256631708822
103,5,6,2017,Scotiabank,79.44,86.0,XOM,0.08257804632427003
104,30,5,2017,Goldman Sachs Group,81.28,83.0,XOM,0.02116141732283472
105,18,5,2017,Argus,81.77,104.0,XOM,0.2718600953895072
106,17,5,2017,Jefferies Financial Group,82.3,86.0,XOM,0.04495747266099648
107,11,5,2017,Royal Bank of Canada,82.59,96.0,XOM,0.16236832546313118
108,11,5,2017,Bank of America,82.59,100.0,XOM,0.2108003390240949
109,1,5,2017,Scotiabank,81.51,85.0,XOM,0.04281683229051647
110,28,4,2017,BMO Capital Markets,82.46,76.0,XOM,-0.07834101382488468
111,25,4,2017,Royal Bank of Canada,81.43,96.0,XOM,0.1789266854967455
112,25,4,2017,UBS Group,81.43,77.0,XOM,-0.054402554341152036
113,24,4,2017,Morgan Stanley,81.28,85.0,XOM,0.0457677165354331
114,19,4,2017,Simmons,81.17,81.0,XOM,-0.002094369841074361
115,13,4,2017,Morgan Stanley,82.72,84.0,XOM,0.01547388781431347
116,6,4,2017,Jefferies Financial Group,82.75,92.0,XOM,0.1117824773413898
117,28,3,2017,Morgan Stanley,81.32,88.0,XOM,0.08214461387112659
118,28,3,2017,BNP Paribas,81.32,75.0,XOM,-0.07771765863256264
119,27,3,2017,Scotiabank,80.82,85.0,XOM,0.051719871318980586
120,2,3,2017,Scotiabank,82.8,90.0,XOM,0.08695652173913038
121,2,3,2017,Credit Suisse Group,82.8,83.0,XOM,0.0024154589371980784
122,3,2,2017,Macquarie,83.7,72.0,XOM,-0.13978494623655913
123,1,2,2017,Royal Bank of Canada,84.0,95.0,XOM,0.13095238095238093
124,1,2,2017,Goldman Sachs Group,84.0,89.0,XOM,0.059523809523809534
125,1,2,2017,Credit Suisse Group,84.0,78.0,XOM,-0.0714285714285714
126,1,2,2017,JPMorgan Chase & Co.,84.0,94.0,XOM,0.11904761904761907
127,1,2,2017,Barclays,84.0,94.0,XOM,0.11904761904761907
128,24,1,2017,Credit Suisse Group,84.98,75.0,XOM,-0.11743939750529543
129,18,1,2017,UBS Group,87.06,77.0,XOM,-0.11555249253388468
130,17,1,2017,Jefferies Financial Group,86.58,92.0,XOM,0.06260106260106267
131,9,1,2017,JPMorgan Chase & Co.,88.22,94.0,XOM,0.06551802312400823
133,20,12,2016,Goldman Sachs Group,90.51,96.0,XOM,0.060656281073914416
135,1,12,2016,BMO Capital Markets,87.98,78.0,XOM,-0.1134348715617186
136,31,10,2016,Cowen,83.88,100.0,XOM,0.1921793037672868
137,31,10,2016,Royal Bank of Canada,83.88,96.0,XOM,0.14449213161659524
138,31,10,2016,Barclays,83.88,97.0,XOM,0.15641392465426796
139,31,10,2016,Goldman Sachs Group,83.88,93.0,XOM,0.10872675250357666
140,14,10,2016,Credit Suisse Group,87.19,74.0,XOM,-0.15127881637802498
141,13,10,2016,Royal Bank of Canada,86.35,98.0,XOM,0.13491603937463825
142,11,10,2016,BNP Paribas,88.08,80.0,XOM,-0.09173478655767486
143,10,10,2016,Bank of America,87.54,100.0,XOM,0.14233493260223895
144,10,10,2016,Barclays,87.54,100.0,XOM,0.14233493260223895
145,10,10,2016,Exane BNP Paribas,87.54,80.0,XOM,-0.08613205391820887
146,20,9,2016,Wells Fargo & Co,83.73,98.0,XOM,0.17042875910665226
148,17,8,2016,Argus,87.92,104.0,XOM,0.18289353958143773
149,15,8,2016,Societe Generale,88.42,105.0,XOM,0.1875141370730604
150,1,8,2016,Jefferies Financial Group,88.08,85.0,XOM,-0.03496821071752953
151,1,8,2016,Goldman Sachs Group,88.08,98.0,XOM,0.11262488646684846
152,1,8,2016,Barclays,88.08,100.0,XOM,0.13533151680290656
153,1,8,2016,UBS Group,88.08,86.0,XOM,-0.02361489554950047
154,28,7,2016,Barclays,90.54,102.0,XOM,0.12657388999337305
0,12,6,2018,JPMorgan Chase & Co.,234.12,280.0,GS,0.1959678797198019
1,18,4,2018,Credit Suisse Group,254.9,280.0,GS,0.09846998823067876
2,18,4,2018,Oppenheimer,254.9,308.0,GS,0.2083169870537465
3,18,4,2018,BMO Capital Markets,254.9,245.0,GS,-0.03883876029815614
4,17,4,2018,Buckingham Research,261.6,292.0,GS,0.1162079510703362
5,17,4,2018,Royal Bank of Canada,261.6,265.0,GS,0.012996941896024294
6,9,4,2018,Sanford C. Bernstein,251.48,300.0,GS,0.19293780817560055
8,22,3,2018,Wells Fargo & Co,258.42,330.0,GS,0.27699094497329924
9,15,3,2018,JPMorgan Chase & Co.,265.72,280.0,GS,0.053740779768176816
10,15,3,2018,Morgan Stanley,265.72,302.0,GS,0.1365346981785336
11,12,2,2018,Bank of America,251.15,300.0,GS,0.19450527573163456
12,2,2,2018,Morgan Stanley,270.0,297.0,GS,0.10000000000000007
13,25,1,2018,Wells Fargo & Co,266.35,320.0,GS,0.20142669419936168
14,18,1,2018,"Keefe, Bruyette & Woods",254.49,260.0,GS,0.0216511454281112
15,18,1,2018,Barclays,254.49,289.0,GS,0.13560454241816955
16,18,1,2018,Oppenheimer,254.49,313.0,GS,0.2299108019961491
17,18,1,2018,Royal Bank of Canada,254.49,265.0,GS,0.04129828284019022
18,18,1,2018,BMO Capital Markets,254.49,221.0,GS,-0.13159652638610553
19,8,1,2018,Vining Sparks,254.75,270.0,GS,0.05986261040235519
20,4,1,2018,Instinet,255.23,225.0,GS,-0.11844218939779805
21,2,1,2018,Barclays,257.77,308.0,GS,0.19486363812701255
22,20,12,2017,Wells Fargo & Co,258.385,295.0,GS,0.1417071424424794
23,7,12,2017,Bank of America,244.62,300.0,GS,0.2263919548687761
24,15,11,2017,Royal Bank of Canada,234.97,240.0,GS,0.021406988126143837
25,19,10,2017,Societe Generale,240.35,198.0,GS,-0.17620137299771166
26,19,10,2017,"Keefe, Bruyette & Woods",240.35,240.0,GS,-0.001456209694195909
27,18,10,2017,Buckingham Research,236.87,250.0,GS,0.05543124920842657
28,18,10,2017,Morgan Stanley,236.87,287.0,GS,0.2116350740912736
29,18,10,2017,BMO Capital Markets,236.87,217.0,GS,-0.08388567568708571
30,9,10,2017,Citigroup,245.15,250.0,GS,0.01978380583316341
31,9,10,2017,Credit Suisse Group,245.15,255.0,GS,0.04017948194982668
32,6,10,2017,BMO Capital Markets,246.3,202.0,GS,-0.17986195696305318
33,15,9,2017,JPMorgan Chase & Co.,227.15,260.0,GS,0.14461809377063606
34,31,8,2017,Royal Bank of Canada,223.25,240.0,GS,0.0750279955207167
35,9,8,2017,Wells Fargo & Co,230.32,265.0,GS,0.15057311566516152
36,24,7,2017,UBS Group,218.94,230.0,GS,0.05051612313875942
37,21,7,2017,Berenberg Bank,221.89,190.0,GS,-0.1437198611924827
38,19,7,2017,Oppenheimer,222.91,256.0,GS,0.14844556098873984
39,19,7,2017,"Keefe, Bruyette & Woods",222.91,240.0,GS,0.07666771342694356
40,10,7,2017,Buckingham Research,224.27,243.0,GS,0.08351540553796766
41,28,6,2017,Citigroup,221.87,225.0,GS,0.014107360165862781
42,28,6,2017,Credit Suisse Group,221.87,240.0,GS,0.08171451751025383
43,26,6,2017,JPMorgan Chase & Co.,218.26,260.0,GS,0.19123980573627786
44,23,6,2017,Royal Bank of Canada,220.5,240.0,GS,0.08843537414965996
45,8,6,2017,"Keefe, Bruyette & Woods",215.56,260.0,GS,0.20616069771757276
48,4,5,2017,Oppenheimer,228.26,268.0,GS,0.17409971085604134
49,21,4,2017,Oppenheimer,218.55,262.0,GS,0.19881034088309305
50,20,4,2017,Atlantic Securities,215.5,254.0,GS,0.17865429234338734
51,19,4,2017,UBS Group,215.87,285.0,GS,0.3202390327511928
52,19,4,2017,Bank of America,215.87,265.0,GS,0.22759067957567056
53,19,4,2017,Citigroup,215.87,225.0,GS,0.04229397322462592
54,19,4,2017,Royal Bank of Canada,215.87,240.0,GS,0.11178023810626757
55,18,4,2017,Rafferty Capital Markets,219.32,221.0,GS,0.0076600401240196625
56,18,4,2017,Royal Bank of Canada,219.32,250.0,GS,0.13988692321721685
57,5,4,2017,Credit Suisse Group,232.15,260.0,GS,0.11996553952186086
58,24,2,2017,Berenberg Bank,247.7,190.0,GS,-0.2329430763019782
